Column1,Column2,Column3,Sentimento
Mon Sep 27 17:48:27 +0000 2021,[1442546693350756354],"Vc sabia? Com a eleição de Biden nos EUA, Bolsonaro começou a dar chiliques e demonstrou toda sua instabilidade emocional. Atacou Hulk, a centro-direita e utilizou a palavra 'maricas' algumas vezes em diferentes contextos   https://t.co/41MhnefvxY",
Mon Sep 27 17:48:27 +0000 2021,[1442546693879189508],Vc sabia? Bolsonaro gastou R$ 15 milhões em leite condensado após fim de relacionamento com Trump (@sensacionalista)   https://t.co/i91bhUl5dL,
Mon Sep 27 17:48:27 +0000 2021,[1442546695120773124],"@Guilher02375322 @oproprioguto Votei no Bolsonaro da época da campanha, não nesse que hoje tá aí jantando com Toffoli fora da hora de serviço as escuras.",
Mon Sep 27 17:48:28 +0000 2021,[1442546696274251789],"Vc sabia? Bolsonaro zerou impostos para aquisição de armas e aumentou impostos para oxigênio, insumo essencial para tratamento de covid   https://t.co/24oZthfbuK",
Mon Sep 27 17:48:28 +0000 2021,[1442546696454647808],"Vc sabia? Bolsonaro insiste em fraude nos EUA já descartada e ataca eleição no Brasil prevendo que irá perder. Falou que em 2018 ganhou no primeiro turno, mas não apresentou provas de fraudes até agora   https://t.co/8HocGQNmAs",
Mon Sep 27 17:48:28 +0000 2021,[1442546698568577030],@Helder_bola @cabe_monteiro @monicabergamo Sua cidade não segue adiante sem repasse federal o FPM entra todo mês pra seu estado e 16 anos são muito diferente de 2 Bolsonaro pode não fazer nada só em ter diminuído a corrupção em 95% já é de grande valia pr,
Mon Sep 27 17:48:35 +0000 2021,[1442546727244812288],"@opaulo1981 @caramelo_angela @RicaPerrone Disse o cara q vai atrás de todas as falas do Bolsonaro Em um dia vai derrubar o STF, a pessoa aplaude. No dia seguinte o STF faz um grande trabalho, a pessoa aplaude também.",
Mon Sep 27 17:48:35 +0000 2021,[1442546727324733442],"Vc sabia? Bolsonaro quer que as pessoas assinem um termo de responsabilidade para tomar a vacina, mas para ter armas...   https://t.co/L3PkIVmDgm",
Mon Sep 27 17:48:37 +0000 2021,[1442546734962409483],"@KimKataguiri Eu prefiro uma TV que faça uma propaganda pesada do governo sim, que fale que esquerdista são terroristas, etc Ou que passe 24 h de programa religioso.  O eleitor médio do Bolsonaro querem isto sim  O problema é quando a TV Estatal é usada p",
Mon Sep 27 17:48:43 +0000 2021,[1442546761449361420],"@rsfiori @PetronioWalyson @pauloeneas O cristão que pauta sua vida na política em vez da Bíblia, que espera liberdade vindo da política ao invés de entender o que a Bíblia diz, vira o público do Paulo Eneas:  ""A culpa é do Lula""  ""a culpa é da Dilma""  ""a ",
Mon Sep 27 17:48:50 +0000 2021,[1442546788679000067],Tenho impressão de que cada militar contratado metade do salário é do inominável.  Governo brasileiro virou um verdadeiro rachadão. Imagine o general Luna e Silva que ganha 240.000 na Petrobras. Bolsonaro deve ficar com 140.000 kkkkkk,
Mon Sep 27 17:48:53 +0000 2021,[1442546800276164615],"BOLSOMINION postando nas REDES só coisas contra Lula mas não postam nada de bom que Bolsonaro fez. BOLSOMINION postando nas redes sociais que o PT é tudo de ruim mas não postam nada sobre oq Bolsonaro fez de lucrativo para o Brasil. Burros, idiotas e sem noção são essas pessoas.",
Mon Sep 27 17:48:56 +0000 2021,[1442546815371337734],"@limajuarez @Ricardo_Savino @Metropoles @jairbolsonaro Eu não compartilho dessa idéia. Acho q ela era sim bem fraca, mesmo achando o Lula melhor e o Bolsonaro tão ruim quanto.",
Mon Sep 27 17:49:03 +0000 2021,[1442546843389284355],"En direct.#Covid19 : la #Thailande reduit la quarantaine pour les [ https://t.co/8cAoe5qHw7 ] Il y a 4heures Le president bresilien Jair Bolsonaro a ete teste negatif au Covid - 19 dimanche, 7h23 : Les tests Covid resteront rembourses sans prescription https://t.co/MNcb1UsF8q",
Mon Sep 27 17:49:03 +0000 2021,[1442546845733904390],"@valoreconomico Ainda bem q esse flagelo vai acabar em dez/2022.  Suponho q de dentro da cadeira, os únicos planos q ele e Bolsonaro terão serão sobre cavar túneis e costurar roupas de outros presos",
Mon Sep 27 17:49:09 +0000 2021,[1442546870463733760],"@BrasilEdemar @mlou555 @ababox @Rconstantino Hauahauahauahauahauuaus então se o Bolsonaro não faz parte do sistema pq criou ministério e colocou o centrão inteiro pra mamar na teta, tu é burro demais seu animal , teu presidente arreganhou a bunda pro cent",
Mon Sep 27 17:49:12 +0000 2021,[1442546883738488834],"@rodrigodasilva Eu tinha escrito no Facebook quando isso foi publicado. O vídeo não tem a menor demonstração de por que Bolsonaro teria sido o líder ""que mais errou"", como diz a chamada. Simplesmente não são analisados resultados, mas falas. Ou seja, resu",
Mon Sep 27 17:49:14 +0000 2021,[1442546890524987392],"Bixo, tinha o Haddad que é professor de faculdade, tinha o Ciro que é um advogado, manja pra krlh de economia, tinha a Marina que é mulher, historiadora, o Boulos que é filósofo. Sério que vcs votaram no analfabeto do Bolsonaro?",
Mon Sep 27 17:49:22 +0000 2021,[1442546922565226496],"Pode. Claro que pode. Jornal O Globo: 'Nada está tão ruim que não possa piorar', diz Bolsonaro sobre inflação e dólar elevados. https://t.co/v94n1peSaz  via @GoogleNews",
Mon Sep 27 17:49:22 +0000 2021,[1442546925274861571],"Só quem não tem compromisso com nada é que pode dizer um absurdo desses. Ao invés de buscar soluções para o país, posta asneiras que causam preocupação no povo e afugenta investidores. #ForaBolsonaro   https://t.co/XzfS0wZpiO",
Mon Sep 27 17:49:42 +0000 2021,[1442547005906210819],Ativista foi vc que disse que era uma gripezinha. Ou vc esqueceu. Já está com alzheimer ?  kkk ...  Drauzio: Bolsonaro é ativista para disseminação da covid-19 https://t.co/VLSHv7Tuin via @UOLNoticias @UOL,
Mon Sep 27 17:49:42 +0000 2021,[1442547007256768516],@cadondon Na verdade eles querem a polarização e o Bolsonaro é o inimigo perfeito para a esquerda Talibã. Ele é tão ideológico e superficial quanto eles.,
Mon Sep 27 17:49:46 +0000 2021,[1442547026110074883],@jandira_feghali Fique em casa e a economia a gente ver depois!assim que vcs falavam!o presidente Bolsonaro sempre teve razão!  #BolsonaroTemRazao  #BolsonaroReeleito2022,
Mon Sep 27 17:49:53 +0000 2021,[1442547053662543876],"Ministro Gilmar Mendes Diz que Bolsonaro teve ""choque de realidade"" e Recuou Porque Percebeu ter ""Passado dos Limites"" - Canguaretama de Fato https://t.co/5ZE1QVQ924",
Mon Sep 27 17:49:54 +0000 2021,[1442547056049020930],"@HingelAna @GustavRamski @edsilveira3 @NeydsonNery1 @zehdeabreu Eu reclamo do Bolsonaro todo dia. Se eu não reclamo de tudo que ele fala, é por falta de tempo msm. Quanto ao pedido de desculpas, se bastou pra vc, ok. Pra um monte de gente veio tarde e não",
Mon Sep 27 17:50:04 +0000 2021,[1442547100500185092],"@jairbolsonaro vc é câncer pro Brasil. 'Nada está tão ruim que não possa piorar', diz Bolsonaro sobre inflação e dólar elevados https://t.co/CfGgdS8N7Y",
Mon Sep 27 17:50:10 +0000 2021,[1442547125364174848],@MarieanePeterm3 @izzynobre @allanldsantos O melhor foi que ele mesmo chama a esquerda de jumentos em dois pontos.   1- quando indica em qual opção eles devem votar.  2 - emum tweet ele fiz que os seguidores dele não entenderam a enquete e votavam no Bols,
Mon Sep 27 17:50:10 +0000 2021,[1442547125489999872],,
Mon Sep 27 17:50:10 +0000 2021,[1442547126504984577],"Faz parte do ""modus operandis"" da esquerda... Enrolar, escravizar pra ganhar votos. Bolsonaro está acabando com a artimanha comunista é criminosa. Por isso a raiva do homem.  #EstoucomBolsonaro  #EuConfioNoPresidente",
Mon Sep 27 17:50:11 +0000 2021,[1442547131307503618],"@zeusrodrigues @tonysmaia @arthurmoledoval Sim, os caras com suas fotos pessoais no perfil são fakes, verdadeiro é o ""Cláudio Bolsonaro"" que tem a foto do Trump no perfil. Petista de verde e amarelo imundo.",
Mon Sep 27 17:50:12 +0000 2021,[1442547135153594370],"@aguedescartoon ""As narrativas contra Bolsonaro"" - Os caras estão brigando pra transformar o cara num perseguido político. É o Che Guevara da """"""""""""""direita"""""""""""""".",
Mon Sep 27 17:50:20 +0000 2021,[1442547167084744712],,
Mon Sep 27 17:50:21 +0000 2021,[1442547169391644675],"@VanessaItalia9 @brunapatriotarj Ela está usando a morte de um menor de idade pra espalhar mentiras, a família não autorizou o uso do nome dele. Que criaturas podres e repugnantes vocês são, em nome de Bolsonaro vocês fazem qualquer atrocidade. Que esgoto",
Mon Sep 27 17:50:28 +0000 2021,[1442547202379763722],E o Brasil quer  falar sério de política e criticar O Bolsonaro?! Bando de retardador mesmo. Inacreditável receber salários para nada.,
Mon Sep 27 17:50:39 +0000 2021,[1442547248349519872],I wonder why... It's not like the US helped orchestrate a judicial coup for Bolsonaro or assisted the far right elements,
Mon Sep 27 17:50:40 +0000 2021,[1442547251151134725],,
Mon Sep 27 17:50:42 +0000 2021,[1442547259086761988],"@thiago3797 @FranLuz48282213 @alvarodias_ @SF_Moro O maior argumento a favor da lisura de caráter de Moro é o fato dele, mesmo tendo abdicado de uma grande carreira, sem emprego ou trabalho definido, não ter se vendido às propostas imorais do Bolsonaro. C",
Mon Sep 27 17:50:43 +0000 2021,[1442547263218192388],"Fome, desemprego, inflação, ódio, morte... #TaTudoCaroCulpaDoBolsonaro  1001 noites com Bolsonaro: histórias de morte, fome, inflação e ódio: https://t.co/lX08xv8hUL",
Mon Sep 27 17:50:49 +0000 2021,[1442547287356424196],"@realpfigueiredo Problema que pra alguns ter que admitir isso vai ter que dizer que Bolsonaro tinha razão , ai fica inventando qualquer coisa pra n dar braço a torcer .",
Mon Sep 27 17:50:53 +0000 2021,[1442547306784428037],,
Mon Sep 27 17:50:55 +0000 2021,[1442547312140726279],@RegisBraga6 @NeylaMaria9 @octavio_guedes @juliaduailibi Sim. Nem sempre milhões estão certos. Veja os 57mi que elegeram Bolsonaro. Vcs tão achando que o Brasil de hoje é igual ao que Lula pegou em 2002. Vai ser uma decepção.,
Mon Sep 27 17:50:58 +0000 2021,[1442547327550509058],"No seu discurso de 1000 dias de governo, Bolsonaro falou uma verdade! Deveria ouvir a si mesmo e renunciar, já que qualquer um é melhor do que ele para o cargo de presidente. Mas já que ele não quer sair, o povo vai derruba-lo!! #ImpeachmentJá https://t.co/6dNGm5cZXQ",
Mon Sep 27 17:51:00 +0000 2021,[1442547333778984962],"O veto do PL 823, pelo presidente Bolsonaro é decreto de miséria e morte por fome para o povo brasileiro. Não queremos morrer de fome! O campo quer produzir alimentos! #DerrubaVetoPL823 #PL823ContraFome @SenadoFederal",
Mon Sep 27 17:51:01 +0000 2021,[1442547336949948422],"@TalkerBotRage @MecanicoMarea @RenanSantosMBL Mas quando o Lula tornou isso uma grande genialidade? Ele só tá sendo político e esperto kkk No fundo, os problemas populista são os mais trabalhados. Bolsonaro se elegeu discursando combater a corrupção  Ciro",
Mon Sep 27 17:51:07 +0000 2021,[1442547364716236807],"@phcastroalves Mano...sou mto anti Bolsonaro e muito anti PT  Mas se vc comparar o valor do Gás e Combustível entre 2000 e 2010 x salário mínimo da época, estamos pagando o menor % do momento. Só vc conferir aí... 2001 gasolina era 1,71 e salário mínimo e",
Mon Sep 27 17:51:10 +0000 2021,[1442547375441170442],"Quando só existiam o MDB e ARENA, o MDB(PMDB-MDB), partido ""Camaleão, era identificado como de esquerda. O mesmo acontece com Bolsonaro. Qualquer um que se opuser a Bolsonaro, é tachado como sendo partido de esquerda(erradamente), pois o Bozo é de Radical de extrema direita.",
Mon Sep 27 17:51:10 +0000 2021,[1442547375835389955],"@PauloEduardoMED Sei que a verdade dói, mas os números estão aí, vá estudar e me diga onde é que o governo Bolsonaro é melhor que o de Lula? Quais indicadores sociais estão melhores hoje hein patriotário? Nem na roubalheira o Capetão decepcionou, o roubo ",
Mon Sep 27 17:51:18 +0000 2021,[1442547411285680129],"@BolsonaroSP @profpaulamarisa O que Bolsonaro diz, mão se escreve. O celerado mente que nem ente. De mais a mais, nas ruas e nos mercados constatamos as verdades ditas por @randolfeap",
Mon Sep 27 17:51:26 +0000 2021,[1442547444387131394],"É aí PT,  até  hoje  existem obras inacabadas, mas não reclamem com Bolsonaro,  ele tem prioridades  para resolver, muitas empresas se beneficiaram com estas obras, executivos, uma delas foi Luiza Trajano  que foi convidada por Dilma   https://t.co/ftzb6LRWpD",
Mon Sep 27 17:51:27 +0000 2021,[1442547447343960064],"@CataBuitragoOk @gustinromo @Nipur21 Prefiero Hungría, Brasil de Bolsonaro o la Rusia de Vladimir. Nos das 5 años esos mandatarios y Argentina es potencia.",
Mon Sep 27 17:51:39 +0000 2021,[1442547497021284352],Análise antropológica do atual mundo militar brasileiro: o isolamento da geração dos militares que voltou à política com Bolsonaro https://t.co/dxjSfmSOqk,
Mon Sep 27 17:51:47 +0000 2021,[1442547532043796481],@Jazidia1 @caroldartora13 @emirsader Moça eu nem tô falando de Bolsonaro e Guedes.  Eu tô falando do greca. Ratinho júnior e Curitiba. Pq mt gente tem uma ideia que dá pra fazer metrô em Curitiba. E não dá. Sem contar q a linha verde nem terminaram as obr,
Mon Sep 27 17:51:48 +0000 2021,[1442547534740742144],"Campanha gratuita pro Bolsonaro.   Temos que deixar claro, que esse tipo de atitude não representa a esquerda. É apenas uma jovem querendo lacrar no twitter.  Aqueles que querem um Brasil progressista e soberano, respeitam os símbolos nacionais, e repudiam esse tipo de atitude.",
Mon Sep 27 17:51:52 +0000 2021,[1442547553199927298],"Após se imunizar com vacina, e agora com Covid, esposa de Eduardo Bolsonaro (pirulito bonsai) revela que está se tratando com hidroxicloroquina.  https://t.co/TBGpl82xTZ https://t.co/3nUZrsUfXI",
Mon Sep 27 17:51:53 +0000 2021,[1442547557205520390],VITÓRIA! Câmara acaba de votar pela derrubada do veto de Bolsonaro ao nosso projeto para suspender despejos na pandemia! Agora a pressão é para o Senado confirmar a decisão e o projeto virar lei! Seguimos nas mobilizações pelos direitos à moradia e à vida! #DerrubaVetoDespejoZero,
Mon Sep 27 17:52:07 +0000 2021,[1442547616856911876],"@ThiagoFabiano @denyskennedy1 @TlioFerraz5 @RicaPerrone Bolsonaro passou algumas MP’s que facilitam abertura de empresa no Brasil e sim,há uma grande diferença da política econômica de hoje para as anteriores,a começar por Dilma que congelava preços.",
Mon Sep 27 17:52:09 +0000 2021,[1442547622770839558],"Bolsonaro na presidência, só arrumou confusões. Conforme levantamento do jornal O Globo, em mil dias o governo Bolsonaro, provocou 100 crises, isto é, uma a cada 10 dias.  Atacou o STF, a ciência, a imprensa, agrediu governadores e ameaçou a democracia. Só não gosta de trabalhar! https://t.co/Pp8RrLaF1B",
Mon Sep 27 17:52:10 +0000 2021,[1442547627728547840],"A fraqueza é um vírus  nojento, se um patriota  ficar infequitado todos nós fracassamos diante da nossa luta por nossa liberdade de expressão e nosso direito de ir e vir. A luta está sendo árdua, mais seremos vitoriosos com a reeleição do Presidente Bolsonaro. Avante Patriotas. https://t.co/IZqmueUcEV",
Mon Sep 27 17:52:20 +0000 2021,[1442547671282110466],"Governo Bolsonaro chega a 1000 dias de desgoverno e o Brasil resiste. A economia e a saúde respiram por aparelhos, a ética morreu e falando em morte mais de 600 mil brasileiros partiram graças a incompetência e corrupção do mito. #1000DiasdeMentiras",
Mon Sep 27 17:52:23 +0000 2021,[1442547684016103432],"A @Caixa era um banco de fomento social, agora virou um AGIOTA OFICIAL!? Tá parecendo até a @Crefisa !!! #Brasil #RiodeJaneiro #Bolsonaro #BolsonaroGenocida #BolsonaroVergonhaDoBrasil #ForaBolsonaro #CPIdaPandemia #ForaBolsonaroGenocida #1000Diasdementiras",
Mon Sep 27 17:52:39 +0000 2021,[1442547749312819205],"@Rconstantino Não adianta apenas não ser corrupto, tem que ser contra a corrupção, tem que combater a corrupção!!! Infelizmente, nenhuma das alternativas é o caso do Bolsonaro!!!",
Mon Sep 27 17:52:40 +0000 2021,[1442547754476077061],"@MarceloBelinati Já imaginou se em vez de Bolsonaro, o país tivesse um presidente da sua espécie que só quer prejudicar? Enquanto Bolsonaro preocupava com a economia vc mandava fechar tudo. Tá aí o resultado, pensa um pouco é assume o seu papel de canalha",
Mon Sep 27 17:52:40 +0000 2021,[1442547755621265415],,
Mon Sep 27 17:52:42 +0000 2021,[1442547761610727427],É bom que fique claro. No Brasil inteiro foi utilizado indiscriminadamente o Kit COVID por médicos alinhados ao Bolsonaro.  No sul de Minas Gerais o paciente chegava e a receita estava pronta.,
